2185,2186,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,2207,2208
2313,2314,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,2335,2336
1417,1418,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,1567,1568
1545,1546,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,1695,1696
1673,1674,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,1823,1824
1801,1802,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1951,1952
1929,1930,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,2079,2080
2057,2058,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,2207,2208
2185,2186,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,2335,2336
2313,2314,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,1823,1824
1545,1546,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,1951,1952
1673,1674,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,2079,2080
1801,1802,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,2207,2208
1929,1930,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,2335,2336
